inner_id;topic;topic_idx;data.text;data.name;file_upload;id;data.url;data.username;data.date
659;"[""autre""]";[0];"Les pères de l'Europe promettaient paix et prospérité. À présent, nous n'avons ni l'une, ni l'autre (Fabien Roussel)

youtu.be/Yg4-dcH6opw?...";Parti communiste Français;42b4fd01-bluesky-comptes-politiques_.csv;659;https://bsky.app/profile/pcf.bsky.social/post/3kfdcqijuhx2e;pcf.bsky.social;2023-11-29 13:04:28.460000
660;"[""social""]";[11];Air France et ses actionnaires font un seul et unique choix : celui de la rentabilité de leurs actions, en sacrifiant l'être l'humain, vos emplois, vos salaires. Nous avons déjà gagné la bataille de la privatisation, Battons nous pour qu'Air France reste à Orly ! youtu.be/sNYB7r1Mo3A;Parti communiste Français;42b4fd01-bluesky-comptes-politiques_.csv;660;https://bsky.app/profile/pcf.bsky.social/post/3kfb3oz4pll2e;pcf.bsky.social;2023-11-28 15:53:03.559000
661;"[""social""]";[11];"Débat sur l'Ultra droite : Léon Deffontaines face à Valeurs Actuelles
www.youtube.com/live/SoJLN0G...";Parti communiste Français;42b4fd01-bluesky-comptes-politiques_.csv;661;https://bsky.app/profile/pcf.bsky.social/post/3kf6pbxfw5t2h;pcf.bsky.social;2023-11-27 17:05:41.164000
662;"[""international"",""social""]";[8,11];"L'extrême droite est en train de nous mener vers la guerre civile en Europe et en France (Fabien Roussel)
youtu.be/rItno1NMRtM?...";Parti communiste Français;42b4fd01-bluesky-comptes-politiques_.csv;662;https://bsky.app/profile/pcf.bsky.social/post/3kf5zolskmt2e;pcf.bsky.social;2023-11-27 10:39:02.689000
663;"[""autre""]";[0];"« Nous devons batailler contre deux idées qui traversent, au cours de l’histoire, les discours conservateurs. La première: les loisirs des pauvres sont dangereux pour l’ordre social. La seconde : le corps les pauvres n’a pas de valeur ». @politis.fr 
#DroitALaParesse";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;663;https://bsky.app/profile/sandrousseau.bsky.social/post/3le725x35ss2w;sandrousseau.bsky.social;2024-12-26 08:21:18.424
664;"[""autre""]";[0];Dès le discours de politique générale. Mi janvier.;Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;664;https://bsky.app/profile/sandrousseau.bsky.social/post/3le5o7o7g4k2w;sandrousseau.bsky.social;2024-12-25 19:14:51.603
665;"[""autre""]";[0];Penser au moment où nous cocherons ✅ pour la censure.;Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;665;https://bsky.app/profile/sandrousseau.bsky.social/post/3le5nuhlnj22w;sandrousseau.bsky.social;2024-12-25 19:08:35.565
666;"[""vie politique""]";[15];Retrouvez moi à 11h sur LCI, je serai l'invité politique d'Amélie Carrouër.;Eric Coquerel;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;666;https://bsky.app/profile/ericcoquerel.bsky.social/post/3ldzzzl4gd226;ericcoquerel.bsky.social;2024-12-24 08:35:32.968
667;"[""immigration"",""sécurité / justice"",""vie politique""]";[7,14,15];"Ce gouvernement Bayrou est toujours plus à droite, toujours plus illégitime, c’est le musée des horreurs.

M. Macron battu, veut coûte que coûte, continuer la même politique néolibérale et qui, sur les questions sécuritaires et d’immigration, penche vers l’extrême-droite.

▶️ youtu.be/3e1nduRicN4";Eric Coquerel;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;667;https://bsky.app/profile/ericcoquerel.bsky.social/post/3ldzyunqvgk26;ericcoquerel.bsky.social;2024-12-24 08:14:54.233
668;"[""vie politique""]";[15];Darmanin à la justice c’est pour empêcher Marine Le Pen d’être inéligible? C’est ça ?;Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;668;https://bsky.app/profile/sandrousseau.bsky.social/post/3ldyowfv7hs2w;sandrousseau.bsky.social;2024-12-23 19:44:15.939
669;"[""vie politique""]";[15];"Retrouvez-moi demain matin 7h40 dans la matinale les 4V sur France 2. 

#gouvernementbayrou";Eric Coquerel;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;669;https://bsky.app/profile/ericcoquerel.bsky.social/post/3ldylm3d6uc2t;ericcoquerel.bsky.social;2024-12-23 18:44:48.078
670;"[""vie politique""]";[15];"C’est un gouvernement de provocation.

#gouvernementbayrou";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;670;https://bsky.app/profile/sandrousseau.bsky.social/post/3ldyjsquems2w;sandrousseau.bsky.social;2024-12-23 18:12:44.519
671;"[""autre""]";[0];Tout cela va très mal finir.;Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;671;https://bsky.app/profile/sandrousseau.bsky.social/post/3ldyity3v7k2w;sandrousseau.bsky.social;2024-12-23 17:55:31.919
672;"[""vie politique""]";[15];"Tout aussi à droite, 
tout aussi illégitime, 
tout aussi minoritaire,
que celui de Michel Barnier,
avec quelques sinistres revenants en prime,
le gouvernement Bayrou-Macron sera censuré encore plus vite !

#gouvernementbayrou";Eric Coquerel;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;672;https://bsky.app/profile/ericcoquerel.bsky.social/post/3ldyiez2h7s24;ericcoquerel.bsky.social;2024-12-23 17:47:09.603
673;"[""vie politique""]";[15];"La seule ligne écologique de ce nouveau gouvernement sera visiblement le recyclage d’anciens ministres. 
#gouvernementbayrou";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;673;https://bsky.app/profile/sandrousseau.bsky.social/post/3ldyhvg4kzc2w;sandrousseau.bsky.social;2024-12-23 17:38:26.434
674;"[""vie politique""]";[15];"Valls.
On attendait rien. On est quand même déçus.";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;674;https://bsky.app/profile/sandrousseau.bsky.social/post/3ldyhfip2lc2w;sandrousseau.bsky.social;2024-12-23 17:29:32.265
675;"[""vie politique""]";[15];C’est le RN qui a refusé qu’il y soit.;Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;675;https://bsky.app/profile/sandrousseau.bsky.social/post/3ldygzaweqs2w;sandrousseau.bsky.social;2024-12-23 17:22:41.463
676;"[""institutions"",""vie politique""]";[6,15];"Dans trois quart d’heure nous découvrirons que le gouvernement Bayrou est un mélange parfait des gouvernements Attal, Barnier et Borne.

Trois gouvernements tombés successivement. 
Et on se demandera sur les plateaux tv si celui-ci va tenir. 

Voilà.

 #gouvernementbayrou";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;676;https://bsky.app/profile/sandrousseau.bsky.social/post/3ldyf2rfqws2w;sandrousseau.bsky.social;2024-12-23 16:47:44.815
677;"[""vie politique""]";[15];🎙️ Retrouvez moi ce soir à 19h30 sur France Info radio, pour réagir à la nomination du gouvernement Bayrou.;Eric Coquerel;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;677;https://bsky.app/profile/ericcoquerel.bsky.social/post/3ldyecgnshk2w;ericcoquerel.bsky.social;2024-12-23 16:34:08.237
678;"[""éducation""]";[4];"A 9'50, première fois que j'entends une responsable politique évoquer la ""qualité"" de l'enseignement.
15 ans que je souffle ce principe essentiel à des élus FI, écologistes, communistes, socialistes, etc. sans être entendue, et c'est @sandrousseau.bsky.social [...] 

www.youtube.com/watch?v=tUSP...";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;678;https://bsky.app/profile/nhabouzite.bsky.social/post/3ldvxyywnas2e;sandrousseau.bsky.social;2024-12-22 17:52:41.850
679;"[""autre""]";[0];"Rebsamen… 

J’ai l’impression de devoir mettre une cassette dans un magnétoscope.";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;679;https://bsky.app/profile/sandrousseau.bsky.social/post/3ldvwy54ln226;sandrousseau.bsky.social;2024-12-22 17:30:24.573
680;"[""sécurité / justice""]";[14];"« Quand on ne soigne pas les blessures des enfants on fait des adultes qui ne vont pas bien. Certains arrivent à survivre mais d'autres plongent dans le crime et il nous faut aussi regarder cela en face dans l'affaire Pelicot. »
#Inceste #Mazan

www.francetvinfo.fr/faits-divers...";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;680;https://bsky.app/profile/sandrousseau.bsky.social/post/3ldv3yazzkc26;sandrousseau.bsky.social;2024-12-22 09:27:17.653
681;"[""environnement"",""social""]";[2,11];"Il est impossible que le préfet du Pas-de-Calais accepte de signer l'autorisation #ISDD #HersinCoupigny :
- atteinte à la démocratie (TOUS les élus et les habitants sont contre)
- mise en danger de la population (nature du sol, nappes phréatiques, etc.) jusqu'à la Belgique. ☠️😱";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;681;https://bsky.app/profile/climactifscccc.bsky.social/post/3ldtkvk2nkk2p;sandrousseau.bsky.social;2024-12-22 09:10:20.154
682;"[""social"",""institutions""]";[11,6];"Merci à @sandrousseau.bsky.social de mettre sur sa chaîne les auditions publiques de la commission parlementaire sur les violences sexistes et sexuelles dans le cinéma, l’audiovisuel et le spectacle vivant. 
C’est vraiment à voir (pas eu le courage de regarder Mouawad et Toubiana).";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;682;https://bsky.app/profile/mariemja.bsky.social/post/3ldtjwidr4225;sandrousseau.bsky.social;2024-12-21 19:10:43.247
683;"[""vie politique""]";[15];"J'exprime ma solidarité face à l'effroyable attentat de Magdebourg.

Gardons-nous de conclusions trop hâtives. La personnalité et les idées de son auteur montrent que l’extrême-droite, AFD ou RN, a récupéré trop vite ce crime odieux par islamophobie. 

▶️ youtu.be/_I1C46BcaL0";Eric Coquerel;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;683;https://bsky.app/profile/ericcoquerel.bsky.social/post/3ldsoww6zw22b;ericcoquerel.bsky.social;2024-12-21 10:28:34.607
684;"[""services publics""]";[12];"🔴 Je tiens à alerter le nouveau Premier ministre, à l’approche de la publication du décret « services votés » le 31 décembre.

Les préoccupations politiques et comptables ne sauraient justifier l’interruption, même dans des cas isolés, de quelque service public que ce soit.

Mon communiqué ⬇️";Eric Coquerel;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;684;https://bsky.app/profile/ericcoquerel.bsky.social/post/3ldr5emiubs2o;ericcoquerel.bsky.social;2024-12-20 19:41:27.113
685;"[""outre-mer"",""vie politique""]";[9,15];"🔴 Les déclarations de Macron à Mayotte sont complètement indécentes ! Il n'est pas à la hauteur !

J'étais l'invité de la matinale Europe 1 / Cnews : retrouvez l'intégralité de mon interview sur YouTube 

▶️ youtu.be/iAvuov7FIfI";Eric Coquerel;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;685;https://bsky.app/profile/ericcoquerel.bsky.social/post/3ldqnsv7w422n;ericcoquerel.bsky.social;2024-12-20 15:03:06.151
686;"[""vie politique""]";[15];"Homophobie, racisme, sexisme.
Il n’y a pas de hasard dans la stratégie d’E Macron de normaliser et de se rapprocher tranquillement de l’extrême droite française. 

www.lemonde.fr/politique/ar...";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;686;https://bsky.app/profile/sandrousseau.bsky.social/post/3ldq6d3bqjc2z;sandrousseau.bsky.social;2024-12-20 10:25:49.505
687;"[""social"",""sécurité / justice""]";[11,14];"Si il y a une affaire Pelicot c’est aussi parce qu’un vigile, quelque part, n’a rien lâché et a demandé aux femmes filmées à leur insu, de porter plainte.
Tout le monde doit prendre ses responsabilités dans la lutte contre les violences sur les femmes.";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;687;https://bsky.app/profile/sandrousseau.bsky.social/post/3ldpwn6kzwc2z;sandrousseau.bsky.social;2024-12-20 08:08:18.566
688;"[""outre-mer"",""vie politique""]";[9,15];"Macron qui ajoute le mépris colonial à la catastrophe à #Mayotte.

L’indécence permanente.";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;688;https://bsky.app/profile/sandrousseau.bsky.social/post/3ldpo4nocpc2z;sandrousseau.bsky.social;2024-12-20 05:35:54.041
689;"[""vie politique""]";[15];"Faire une interview aussi longue pour dire si peu de choses est un challenge. 
#bayrou";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;689;https://bsky.app/profile/sandrousseau.bsky.social/post/3ldooslrees2w;sandrousseau.bsky.social;2024-12-19 20:15:30.503
690;"[""vie politique""]";[15];📺 Après LCI, ce soir à 22h45 je serai l'invité politique de BFM.;Eric Coquerel;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;690;https://bsky.app/profile/ericcoquerel.bsky.social/post/3ldo5shxotc25;ericcoquerel.bsky.social;2024-12-19 15:11:12.898
691;"[""vie politique""]";[15];"🔴 Evènement - Je serai l'invité de ""Face aux Français - Comment sortir de la crise ?"" présenté par Darius Rochebin
 
Ce jeudi 19 décembre à 20h30.";Eric Coquerel;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;691;https://bsky.app/profile/ericcoquerel.bsky.social/post/3ldnupn7lls2t;ericcoquerel.bsky.social;2024-12-19 12:28:34.056
692;"[""institutions"",""vie politique""]";[6,15];"Dans ses premières réponses à l'Assemblée, M. Bayrou a cumulé les bourdes, était à côté de la plaque.

Ce n’est pas simple d’être un Premier Ministre disposant d’une minorité.

Le gouvernement Bayrou ne terminera pas l'hiver.

Retrouvez mon interview France Info TV ▶️ youtu.be/seBX0vXKPhQ";Eric Coquerel;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;692;https://bsky.app/profile/ericcoquerel.bsky.social/post/3ldnokcitwc2z;ericcoquerel.bsky.social;2024-12-19 10:38:12.612
693;"[""vie politique""]";[15];Je n’ose imaginer l’état du débat politique si Paul D. avait été étranger sous OQTF.;Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;693;https://bsky.app/profile/sandrousseau.bsky.social/post/3ldnixffox22w;sandrousseau.bsky.social;2024-12-19 08:58:09.413
694;"[""autre""]";[0];"Entretien. « Défendre le droit à la paresse c’est protéger les plus vulnérables », @sandrousseau.bsky.social députée de Paris appelle la gauche à sortir de son obsession du travail pour s’occuper de la question du temps libéré. 

✒️ @lucassarafian.bsky.social /Olivier Doubre";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;694;https://bsky.app/profile/politis.fr/post/3ldltljr67f2e;sandrousseau.bsky.social;2024-12-18 17:54:00.761
695;"[""vie politique""]";[15];Je serai l'invité de la matinale France Info TV demain matin 7h45.;Eric Coquerel;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;695;https://bsky.app/profile/ericcoquerel.bsky.social/post/3ldluvva4ps2r;ericcoquerel.bsky.social;2024-12-18 17:26:44.302
696;"[""santé""]";[13];"Notre rapport, sur l’état de la psychiatrie, avec N. Dubre Chirat est en ligne.
Bonne lecture.

www.assemblee-nationale.fr/dyn/17/rappo...";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;696;https://bsky.app/profile/sandrousseau.bsky.social/post/3ldlrvqulec2y;sandrousseau.bsky.social;2024-12-18 16:32:58.525
697;"[""outre-mer""]";[9];"Mayotte, le fait colonial, le racisme et le traitement de cette catastrophe. 
#mayotte";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;697;https://bsky.app/profile/sandrousseau.bsky.social/post/3ldlbwf6ghk2y;sandrousseau.bsky.social;2024-12-18 11:46:59.951
698;"[""outre-mer""]";[9];"Sur Mayotte certains sont en train de discuter des papiers des personnes qui sont ensevelies sous les décombres et, littéralement, sont en train de mourir par familles entières. 

Envie de vomir.";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;698;https://bsky.app/profile/sandrousseau.bsky.social/post/3ldkv7y25ms2y;sandrousseau.bsky.social;2024-12-18 07:59:43.079
699;"[""économie"",""institutions""]";[3,6];"🔴🔔 En direct - Commission d’enquête sur les déficits et les prévisions budgétaires en 2023-2024, en commission des Finances.

Suivez l'audition de l'ancien ministre du Budget Thomas Cazenave ⤵️
youtube.com/live/Xj9Y6DF...";Eric Coquerel;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;699;https://bsky.app/profile/ericcoquerel.bsky.social/post/3ldkupfhbfs26;ericcoquerel.bsky.social;2024-12-18 07:50:26.715
700;"[""autre""]";[0];"La paresse est subversive. 
Serait-elle capable de faire dérailler le capitalisme?";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;700;https://bsky.app/profile/sandrousseau.bsky.social/post/3ldjbqyns2c2y;sandrousseau.bsky.social;2024-12-17 16:38:39.574
701;"[""vie politique""]";[15];Ces #QAG ont été un naufrage pour François Bayrou.;Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;701;https://bsky.app/profile/sandrousseau.bsky.social/post/3ldj644cntk2y;sandrousseau.bsky.social;2024-12-17 15:33:17.534
702;"[""outre-mer"",""vie politique""]";[9,15];"En route vers les #QAG avec notre nouveau Premier Ministre. 

Va t il expliquer ce qu’il faisait à Pau au moment où #Mayotte est dévastée ? Et qu’est-il prévu pour Mayotte où les gens ont soif, faim et, pour beaucoup, plus aucun abri ?";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;702;https://bsky.app/profile/sandrousseau.bsky.social/post/3ldiy5g72ec2y;sandrousseau.bsky.social;2024-12-17 13:46:39.006
703;"[""vie politique""]";[15];"📺 Retrouvez-moi ce soir 19h dans ""C à vous"" sur France 5";Eric Coquerel;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;703;https://bsky.app/profile/ericcoquerel.bsky.social/post/3ldiv7rmgec2o;ericcoquerel.bsky.social;2024-12-17 12:54:16.845
704;"[""vie politique""]";[15];Macron qui empêche le retrait des légions d’honneur de Depardieu et de PPDA c’est quel niveau de degueulasserie ?;Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;704;https://bsky.app/profile/sandrousseau.bsky.social/post/3ldh7frnt6s2y;sandrousseau.bsky.social;2024-12-16 20:51:16.176
705;"[""social"",""outre-mer""]";[11,9];"Chibo, l’ouragan qui a dévasté Mayotte provoque les mêmes effets de biais dans le traitement médiatique et politique que l’a fait Katrina. 

Les vies pauvres racisées ne sont pas traitées avec la même diligence que les autres.";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;705;https://bsky.app/profile/sandrousseau.bsky.social/post/3ldftx7il322y;sandrousseau.bsky.social;2024-12-16 07:53:36.468
706;"[""autre""]";[0];Retrouvez moi demain matin, lundi 16 décembre à 8h30. Je serai l’invité de la matinale LCI.;Eric Coquerel;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;706;https://bsky.app/profile/ericcoquerel.bsky.social/post/3ldefkvov322i;ericcoquerel.bsky.social;2024-12-15 18:03:31.412
707;"[""fiscalité"",""institutions""]";[5,6];"🔴Lettre au Premier Ministre Bayrou

Dès la rentrée de janvier 2025 et sans attendre un nouveau PLF, je demande le dépôt d’un projet de loi portant sur diverses dispositions fiscales consensuelles au Parlement. 

Ces dispositions doivent bénéficier aux contribuables le plus rapidement possible.";Eric Coquerel;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;707;https://bsky.app/profile/ericcoquerel.bsky.social/post/3ldeewyad622i;ericcoquerel.bsky.social;2024-12-15 17:52:22.986
708;"[""outre-mer""]";[9];"Énorme pensée aux personnes vivant à #Mayotte.
La pauvreté, les bidonvilles augmentent les risques. Combien y aura t il de victimes ?";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;708;https://bsky.app/profile/sandrousseau.bsky.social/post/3ldebfwe75s2y;sandrousseau.bsky.social;2024-12-15 16:49:09.372
709;"[""autre""]";[0];La décroissance, si elle n’est pas pilotée, sera subie et donc violente.;Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;709;https://bsky.app/profile/sandrousseau.bsky.social/post/3lde23feoo22y;sandrousseau.bsky.social;2024-12-15 14:37:59.824
710;"[""immigration""]";[7];"Il faut continuer à accorder le statut de réfugié aux Syriens.

Regardez par exemple ces hommes et ces femmes qui sortent des prisons syriennes, qui sommes-nous pour leur interdire d’être réfugiés chez nous ?
#Syrie #Retailleau";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;710;https://bsky.app/profile/sandrousseau.bsky.social/post/3lddm7dl6n22y;sandrousseau.bsky.social;2024-12-15 10:29:39.772
711;"[""vie politique""]";[15];La démission d’Emmanuel Macron se pose de plus en plus. C’est lui seul qui se met dans cette situation. Et ce sera son échec suprême, son échec total : il se sera mis lui-même en incapacité d’exercer le pouvoir.;Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;711;https://bsky.app/profile/sandrousseau.bsky.social/post/3ldbu6uqcic2y;sandrousseau.bsky.social;2024-12-14 17:47:14.670
712;"[""vie politique""]";[15];"- Ce président qui se présentait comme moderne est le plus rétrograde et passéiste qui soit. 
Il nous enferme dans la France des années 60.
- On vous sent désabusée.
- Non je suis en colère. Très en colère.";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;712;https://bsky.app/profile/sandrousseau.bsky.social/post/3ldb7m5hqks2y;sandrousseau.bsky.social;2024-12-14 11:38:51.456
713;"[""autre""]";[0];Le*;Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;713;https://bsky.app/profile/sandrousseau.bsky.social/post/3ldb5iwpwb22y;sandrousseau.bsky.social;2024-12-14 11:01:16.236
714;"[""vie politique""]";[15];"À ce rythme là, la prochain premier ministre ce sera Balladur.
#PremierMinistre #Bayrou";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;714;https://bsky.app/profile/sandrousseau.bsky.social/post/3ldb5fu3alk23;sandrousseau.bsky.social;2024-12-14 10:59:32.799
715;"[""vie politique""]";[15];"C’est une France rance celle de Barnier puis Bayrou.
Je suis très inquiète parce que le message envoyé par Emmanuel Macron c’est que la démocratie ne sert à rien. 
Ça va mal finir.
#PremierMinistre #Bayrou";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;715;https://bsky.app/profile/sandrousseau.bsky.social/post/3ldb4tbiadc23;sandrousseau.bsky.social;2024-12-14 10:49:09.321
716;"[""social"",""culture et médias""]";[11,1];"On ne projette pas un film qui présente une véritable scène de viol. Respect à la mémoire Maria Schneider. Et stop à la culture du viol. 

www.huffingtonpost.fr/culture/arti...";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;716;https://bsky.app/profile/sandrousseau.bsky.social/post/3ld7e2mbnyc23;sandrousseau.bsky.social;2024-12-13 17:53:12.237
717;"[""fiscalité""]";[5];"Mon appel à M. Bayrou en tant que président de la commission des Finances. 

Sans plus attendre, début janvier, il doit mettre à l’ordre du jour de l'Assemblée les mesures fiscales consensuelles qui peuvent être adoptées sans attendre le prochain PLF.";Eric Coquerel;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;717;https://bsky.app/profile/ericcoquerel.bsky.social/post/3ld6wtqolik2x;ericcoquerel.bsky.social;2024-12-13 13:56:43.330
718;"[""vie politique""]";[15];"Tout ça pour ça. M. Macron a amusé la galerie pendant 1 semaine pour essayer de revenir au centre du jeu et diviser ses opposants"". 

Nous allons censurer M. Bayrou dès son entrée. Il reste une Premier Ministre macroniste.";Eric Coquerel;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;718;https://bsky.app/profile/ericcoquerel.bsky.social/post/3ld6wdr4bv22m;ericcoquerel.bsky.social;2024-12-13 13:47:46.908
719;"[""vie politique""]";[15];"🔴 M. Macron nomme un Premier Ministre qui reste du bloc macroniste, qui continue à appliquer sa politique minoritaire, qui n'est pas légitime : nous allons le censurer.

M. Macron aura amusé la galerie pendant une semaine.

Bayrou Premier Ministre, ma réaction ⤵️

youtu.be/ydGurE_7xOk";Eric Coquerel;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;719;https://bsky.app/profile/ericcoquerel.bsky.social/post/3ld6vza4oos2m;ericcoquerel.bsky.social;2024-12-13 13:41:53.551
720;"[""vie politique""]";[15];"Les électeurs ont infligé une défaite à Macron, nous avons refusé Barnier … tout cela pour avoir Bayrou qui est l’exact mélange des deux.

Quel mépris.";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;720;https://bsky.app/profile/sandrousseau.bsky.social/post/3ld6rsf3kyc23;sandrousseau.bsky.social;2024-12-13 12:26:28.909
721;"[""autre""]";[0];Age yourself with a movie you saw in the theatre as a kid.;Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;721;https://bsky.app/profile/sandrousseau.bsky.social/post/3ld47eytxw223;sandrousseau.bsky.social;2024-12-12 11:51:33.041
722;"[""social"",""institutions""]";[11,6];"L’audition de Francis Renaud débute au bout d’1h16. Elle est d’un courage et d’une puissance...
Après la parole de Sara Forestier, un homme témoigne à son tour. 
#vss #metoo #metoocinema 

videos.assemblee-nationale.fr/video.159520...";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;722;https://bsky.app/profile/sandrousseau.bsky.social/post/3ld46wsi3kc23;sandrousseau.bsky.social;2024-12-12 11:43:36.597
723;"[""économie""]";[3];"🔴🔔 En direct - Commission d’enquête sur les déficits et les prévisions budgétaires en 2023-2024, en commission des Finances.

Suivez l'audition de Bruno Le Maire, ancien ministre de l'Economie et des Finances ⤵️ 

www.youtube.com/live/JdqftlB...";Eric Coquerel;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;723;https://bsky.app/profile/ericcoquerel.bsky.social/post/3ld3t7z7g6c2i;ericcoquerel.bsky.social;2024-12-12 08:14:00.741
724;"[""vie politique""]";[15];"Bayrou est juste un mixte entre Barnier et Macron.

Donc.
Non.";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;724;https://bsky.app/profile/sandrousseau.bsky.social/post/3ld253kk4ss23;sandrousseau.bsky.social;2024-12-11 16:05:09.088
725;"[""vie politique""]";[15];Loi spéciale, nomination d'un Premier Ministre : j'étais l'invité de la matinale TF1, retrouver mon interview ▶️ www.youtube.com/watch?v=zdWG...;Eric Coquerel;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;725;https://bsky.app/profile/ericcoquerel.bsky.social/post/3lczy4haims2u;ericcoquerel.bsky.social;2024-12-11 14:36:10.471
726;"[""autre""]";[0];"«Macron deve capire: o sfiducia o coabitazione»

ilmanifesto.it/sandrine-rou...";Sandrine Rousseau;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;726;https://bsky.app/profile/sandrousseau.bsky.social/post/3lczgtmtd6k23;sandrousseau.bsky.social;2024-12-11 09:27:00.730
727;"[""vie politique""]";[15];Je serai l'invité de la matinale TF1 ce mercredi 11 décembre 7h35, à l'occasion du début de l'examen du projet de loi spéciale.;Eric Coquerel;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;727;https://bsky.app/profile/ericcoquerel.bsky.social/post/3lcxmvxn7hs2m;ericcoquerel.bsky.social;2024-12-10 16:10:22.138
728;"[""économie""]";[3];"🔴🔔 En direct - Commission d’enquête sur les déficits et les prévisions budgétaires en 2023-2024, en commission des Finances.

Suivez l'audition de Bertrand Dumont, directeur général du Trésor ▶️ youtube.com/live/hDySf_A...";Eric Coquerel;16d2080d-bluesky-comptes-politiques-3-only-new_.csv;728;https://bsky.app/profile/ericcoquerel.bsky.social/post/3lcxjdgi7e224;ericcoquerel.bsky.social;2024-12-10 15:06:18.953
